event_num,cc,dis,qel,res,xsec
5309,True,False,True,False,2.6019247351260435
5310,True,False,False,True,3.7636930552204166
5311,True,False,False,True,0.40865842831703303
5312,True,False,True,False,4.742551803180712
5313,True,False,False,True,2.6058541848286003
5314,True,False,True,False,2.9572677525865005
5315,True,False,False,True,0.04399116235261695
5316,True,True,False,False,9.304830313647193
5317,True,False,True,False,2.4465609186937862
5318,True,False,True,False,3.00145074948545
5319,True,True,False,False,2.122093415724738
5320,True,False,True,False,2.8335969494714783
5321,True,False,True,False,0.7390209376945426
5322,True,False,True,False,0.6850084998461667
5323,True,False,False,True,3.440620939989218
5324,True,True,False,False,5.582253755650416
5325,True,False,True,False,3.3591991609728864
5326,True,False,True,False,2.3332160053203626
5327,True,False,False,True,0.9679902396651456
5328,True,False,True,False,2.495811516124221
5329,True,False,False,True,2.3161680572486727
5330,True,False,False,True,0.12287188802791327
5331,True,False,True,False,4.752260550103136
5332,True,False,False,True,0.18641064307959904
5333,True,False,False,True,0.42474546790949486
5334,True,False,True,False,2.652893241773664
5335,True,False,False,True,1.9062294109915958
5336,True,False,True,False,3.3585426329456283
5337,True,False,True,False,2.7662262639116473
5338,True,False,False,True,3.8101625518282036
5339,True,False,True,False,3.7178428899011706
5340,True,False,False,True,0.3124978543416687
5341,True,False,False,True,3.901274411300952
5342,True,True,False,False,3.6019650532302427
5343,True,False,True,False,4.285211619713119
5344,True,False,True,False,3.770908944823446
5345,True,False,False,True,0.364723248382224
5346,True,False,False,True,0.7565841185639027
5347,True,False,False,True,0.4316881807088245
5348,True,False,False,True,0.039734049611238546
5349,True,True,False,False,2.444578925662447
5350,True,False,False,True,0.07364191081536298
5351,True,False,False,True,2.667931655218441
5352,True,False,False,True,0.8451268698191587
5353,True,False,True,False,3.256896746736922
5354,True,False,True,False,3.5336307267467726
5355,True,False,True,False,0.30215388353591627
5356,True,False,False,True,0.11960183765713978
5357,True,False,True,False,3.219401435073732
5358,True,False,True,False,3.01832113361979
5359,True,False,True,False,0.9616986015950936
5360,True,False,False,True,3.1663582204378247
5361,True,False,True,False,1.5331545604065695
5362,True,False,False,True,1.8410317802253013
5363,True,False,True,False,2.3698084882798893
5364,True,False,False,True,0.8141033831888685
5365,True,False,False,True,1.72846703085324
5366,True,False,False,True,0.4706729448098901
5367,True,False,True,False,3.1630566274821037
5368,True,False,True,False,2.73300761455583
5369,True,False,True,False,1.992298035619996
5370,True,False,False,True,0.5430154162410729
5371,True,False,False,True,3.4426119755067863
5372,True,False,False,True,1.0625193623361127
5373,True,False,True,False,2.7108068798565457
5374,True,False,False,True,0.4999278058696208
5375,True,False,False,True,0.2503097136657971
5376,True,False,False,True,0.8791563641629134
5377,True,False,True,False,3.4556701680425044
5378,True,False,False,True,0.33618698182875456
5379,True,False,True,False,0.8172872029573893
5380,True,False,True,False,1.9640669876033696
5381,True,False,False,True,2.363444125320311
5382,True,False,False,True,0.21948812968560377
5383,True,False,True,False,4.134567872510205
5384,True,False,False,True,2.035571756280701
5385,True,False,True,False,2.95889508026021
5386,True,False,False,True,2.3682597733227277
5387,True,False,False,True,1.3151327409513751
5388,True,True,False,False,2.483629634543122
5389,True,False,False,True,3.674916509271053
5390,True,False,False,True,2.749753662841002
5391,True,False,True,False,3.966042532884386
5392,True,False,True,False,2.7801258444889076
5393,True,False,True,False,4.092009084297387
5394,True,False,True,False,3.802735939372096
5395,True,False,False,True,1.283686930797645
5396,True,False,False,True,3.910152538243541
5397,True,False,True,False,0.16899379262623754
5398,True,False,True,False,0.18305164424471296
5399,True,False,True,False,2.600660617461165
5400,True,False,False,True,0.3198446323498688
5401,True,False,True,False,0.05851308277927429
5402,True,False,True,False,1.644943963061557
5403,True,False,True,False,3.468090987448991
5404,True,False,False,True,3.089826190399874
5405,True,False,True,False,2.920857730013102
5406,True,False,False,True,0.5297872158383925
5407,True,False,False,True,0.4542448405140268
5408,True,False,True,False,4.630996786614079
5409,True,False,True,False,3.2596830471924734
5410,True,False,True,False,2.3042930126084498
5411,True,False,False,True,1.2138564889062862
5412,True,False,True,False,0.42112157195912264
5413,True,False,False,True,0.4760235662597485
5414,True,False,True,False,3.2127700632679557
5415,True,False,False,True,0.03795233298104534
5416,True,False,False,True,2.969201608285655
5417,True,False,True,False,3.14399634536472
5418,True,False,True,False,3.296840959117564
5419,True,False,False,True,1.09659768379121
5420,True,False,True,False,0.4866045489954052
5421,True,False,False,True,0.4122360641088698
5422,True,False,False,True,3.2402778670415096
5423,True,False,True,False,1.6110492097792357
5424,True,False,False,True,2.0901424822496355
5425,True,False,False,True,0.052699507010628935
5426,True,False,True,False,0.2601240717137102
5427,True,False,False,True,0.579371139732369
5428,True,False,False,True,0.12027366991218566
5429,True,False,True,False,4.094867931135698
5430,True,False,False,True,0.5675183184123949
5431,True,True,False,False,3.053050029322087
5432,True,False,False,True,0.28476466417342716
5433,True,True,False,False,2.5835090800895637
5434,True,True,False,False,2.060021606046798
5435,True,False,True,False,2.3439273251763697
5436,True,False,False,True,1.1389717070630616
5437,True,False,True,False,2.6271765219129595
5438,True,False,True,False,1.4733130686535718
5439,True,False,True,False,0.10077008681469346
5440,True,False,False,True,0.49261604687408667
5441,True,False,True,False,2.13639415686849
5442,True,False,True,False,2.0244846553994846
5443,True,True,False,False,5.664981241546492
5444,True,False,True,False,1.9256510947511631
5445,True,True,False,False,2.1662134395535273
5446,True,False,False,True,1.4644240669420372
5447,True,False,True,False,3.3540768948779007
5448,True,False,False,True,2.1197045037402042
5449,True,True,False,False,5.4346627691734595
5450,True,False,False,True,3.738731616998107
5451,True,False,True,False,4.047937587095198
5452,True,True,False,False,3.482400166290747
5453,True,False,True,False,2.8052825148276863
5454,True,False,True,False,1.7734329364633248
5455,True,False,True,False,0.4274534425296597
5456,True,False,True,False,3.258160908795946
5457,True,False,False,True,3.142112966907856
5458,True,False,False,True,0.12292900307390951
5459,True,False,False,True,0.7731272607764602
5460,True,False,True,False,3.405187522717086
5461,True,False,True,False,0.43042799279875343
5462,True,True,False,False,4.620486164066425
5463,True,False,False,True,3.014869379543663
5464,True,False,False,True,1.1801466789836637
5465,True,False,False,True,0.024211570262559542
5466,True,True,False,False,2.8817382278972947
5467,True,False,True,False,4.344543937705492
5468,True,False,True,False,3.240049714708775
5469,True,True,False,False,6.288794091375255
5470,True,False,False,True,3.5848050347012728
5471,True,False,False,True,0.768033212728753
5472,True,False,True,False,3.2150766856251627
5473,True,False,False,True,0.9967366100160738
5474,True,False,True,False,3.986048869955473
5475,True,False,False,True,1.798267708864224
5476,True,False,False,True,2.9963611107176726
5477,True,False,False,True,0.32255708807009176
5478,True,True,False,False,8.22547875728177
5479,True,False,False,True,2.1662550592742975
5480,True,False,False,True,1.3532698044947948
5481,True,False,False,True,2.234547258836147
5482,True,False,False,True,0.6557639663465076
5483,True,False,True,False,3.6943640265807356
5484,True,False,True,False,3.219350690330612
5485,True,True,False,False,4.229027104640557
5486,True,False,False,True,0.5211990678150408
5487,True,False,True,False,1.8858793804470453
5488,True,False,False,True,3.7408849901734818
5489,True,False,True,False,3.1129125460886913
5490,True,False,True,False,0.2638056166223487
5491,True,False,False,True,3.810664714933477
5492,True,False,True,False,4.773183923101343
5493,True,False,False,True,0.0017094939913134318
5494,True,False,True,False,4.016660712636333
5495,True,False,False,True,0.18427312782017405
5496,True,False,False,True,0.9284451439294614
5497,True,False,False,True,0.36673847820368316
5498,True,False,True,False,0.15464166747522737
5499,True,False,True,False,1.4447803182990764
5500,True,False,False,True,0.04883016517551333
5501,True,False,True,False,4.0554255597250295
5502,True,False,True,False,4.848621956837297
5503,True,True,False,False,8.41070740543767
5504,True,False,True,False,2.0815096397709354
5505,True,False,True,False,4.666295327015989
5506,True,False,True,False,2.0293923557691693
5507,True,False,True,False,0.3065309298509695
5508,True,True,False,False,7.698532739792447
5509,True,False,True,False,4.356386160641817
5510,True,False,True,False,3.6164918176869456
5511,True,True,False,False,0.3998216774248501
5512,True,False,True,False,2.9290709559614756
5513,True,False,False,True,2.632025939952811
5514,True,False,True,False,3.932630817038547
5515,True,False,True,False,4.27374598344818
5516,True,False,True,False,2.2194799124299496
5517,True,False,True,False,2.4757126123788966
5518,True,False,True,False,4.861077674833836
5519,True,False,False,True,4.003019761702127
5520,True,False,False,True,0.16513362371026538
5521,True,False,True,False,3.0534999381900176
5522,True,False,True,False,3.3629372164885143
5523,True,False,False,True,1.8269572076888063
5524,True,True,False,False,0.971445226817926
5525,True,False,True,False,2.563214912889646
5526,True,False,True,False,2.192550005591624
5527,True,False,True,False,2.497994607010005
5528,True,False,False,True,3.230416332996181
5529,True,False,False,True,3.831999696572849
5530,True,False,True,False,2.7904533163883305
5531,True,False,False,True,0.06355175210919067
5532,True,True,False,False,1.3946668353748386
5533,True,False,False,True,2.2238450891466917
5534,True,True,False,False,9.330154843532549
5535,True,False,True,False,2.3723267684118636
5536,True,True,False,False,2.240995134969409
5537,True,False,False,True,0.4213830074698048
5538,True,False,False,True,0.6335905819305867
5539,True,False,False,True,0.7708819722388472
5540,True,True,False,False,1.146976145979689
5541,True,False,True,False,0.8827581195973052
5542,True,False,True,False,3.680779740253034
5543,True,False,True,False,0.8143139077653943
5544,True,False,False,True,3.0089886783853372
5545,True,False,False,True,1.5355936449839322
5546,True,False,False,True,3.597785088308611
5547,True,False,False,True,1.323563869427829
5548,True,False,True,False,3.7803865444714524
5549,True,True,False,False,4.301470059039631
5550,True,False,False,True,0.4034571686319612
5551,True,False,True,False,0.2031993474837589
5552,True,False,True,False,3.897283982319026
5553,True,False,True,False,2.3609728786271726
5554,True,False,False,True,1.4416784134613159
5555,True,False,False,True,1.8934301570297845
5556,True,False,False,True,2.8037795067234956
5557,True,False,False,True,0.5192234966914603
5558,True,False,False,True,0.5166640229670709
5559,True,False,False,True,2.1205078480714463
5560,True,False,True,False,4.6063536388413535
5561,True,False,True,False,3.5733552387493184
5562,True,False,True,False,4.276642354909696
5563,True,False,False,True,0.3411885319605663
5564,True,False,True,False,4.015920852880974
5565,True,False,False,True,3.0482036156316457
5566,True,False,False,True,0.8081478951186507
5567,True,False,True,False,2.313009952476368
5568,True,False,False,True,4.082600013617644
5569,True,False,True,False,3.053603383571449
5570,True,False,False,True,2.5530183549253453
5571,True,False,True,False,3.484177884251499
5572,True,False,False,True,0.5309494858892222
5573,True,False,False,True,0.46522161129105943
5574,True,True,False,False,8.681331474665773
5575,True,False,True,False,4.967397801846475
5576,True,False,True,False,3.6011346100013224
5577,True,False,True,False,2.577327392300533
5578,True,False,True,False,0.2927402450228587
5579,True,False,True,False,2.368306303279587
5580,True,False,False,True,0.9603622429084605
5581,True,False,True,False,1.832603557328032
5582,True,True,False,False,8.40227297939712
5583,True,False,False,True,3.6477219365119016
5584,True,False,False,True,3.164341455834535
5585,True,True,False,False,3.8752553461276453
5586,True,False,False,True,0.6569990996269808
5587,True,False,True,False,1.5762695082815383
5588,True,False,False,True,0.7194585802548037
5589,True,False,False,True,0.6108051215577445
5590,True,False,True,False,1.9645266831881991
5591,True,False,True,False,0.19524083809737197
5592,True,False,True,False,1.6818960973520878
5593,True,False,False,True,1.2956842238228348
5594,True,False,True,False,1.270652471722024
5595,True,False,True,False,2.856409431194603
5596,True,False,True,False,3.8826825908078564
5597,True,True,False,False,10.07707801362722
5598,True,False,True,False,2.3706640245638617
5599,True,False,True,False,1.334452362187261
5600,True,False,True,False,4.2048728572586365
5601,True,False,True,False,2.091460263586683
5602,True,False,False,True,0.46845648632288817
5603,True,True,False,False,3.0340478977786667
5604,True,False,True,False,4.913031015037871
5605,True,False,False,True,0.27568402960638505
5606,True,False,False,True,3.3595929151903974
5607,True,False,False,True,1.0554878721886842
5608,True,False,True,False,1.5773578559350074
5609,True,False,True,False,3.93919708441222
5610,True,True,False,False,2.561516617167124
5611,True,False,False,True,2.952031767273501
5612,True,False,True,False,4.93518277734038
5613,True,False,True,False,0.48810523110642695
5614,True,False,True,False,3.293408255240735
5615,True,False,False,True,1.2880615261659685
5616,True,False,False,True,0.2274154809549445
5617,True,False,True,False,3.8719413946122994
5618,True,False,False,True,1.025241090888653
5619,True,False,True,False,4.714749139809576
5620,True,False,True,False,3.0609254105535477
5621,True,False,True,False,3.866479762047492
5622,True,False,True,False,4.830550541496465
5623,True,False,False,True,0.5748724602790944
5624,True,False,False,True,0.8419489738567117
5625,True,False,False,True,3.2317983791568405
5626,True,False,False,True,0.5064135860732437
5627,True,False,True,False,0.4735695442566589
5628,True,False,True,False,0.5279492377477593
5629,True,True,False,False,5.559618049721907
5630,True,False,False,True,3.928419682633392
5631,True,False,False,True,0.32033912345000176
5632,True,False,False,True,0.7723575966468622
5633,True,False,False,True,0.508469681785577
5634,True,False,True,False,2.385154646742094
5635,True,False,False,True,2.3797240369285033
5636,True,False,False,True,0.9479623593056066
5637,True,False,False,True,0.2978687892224829
5638,True,False,False,True,3.0167054477539716
5639,True,False,False,True,0.32064628809376694
5640,True,False,False,True,0.054367066085346874
5641,True,False,True,False,3.329253207092367
5642,True,False,True,False,4.941888273128112
5643,True,False,False,True,3.486143552540106
5644,True,False,False,True,3.81103595576731
5645,True,True,False,False,6.573064036899303
5646,True,False,False,True,1.506733109841758
5647,True,False,False,True,0.7090723095980912
5648,True,False,False,True,1.1044749342867612
5649,True,False,False,True,0.038609451796775954
5650,True,False,False,True,4.109708017189607
5651,True,False,True,False,3.3626730856148868
5652,True,False,True,False,2.3708074114972844
5653,True,False,False,True,1.307275416913805
5654,True,False,False,True,0.06283418251449287
5655,True,True,False,False,2.530756988009969
5656,True,False,True,False,3.3843440361572807
5657,True,False,False,True,0.29299120892811026
5658,True,False,False,True,3.2332207877637003
5659,True,False,True,False,1.6461310596684835
5660,True,True,False,False,7.626770101579588
5661,True,False,False,True,3.2258669724314983
5662,True,False,True,False,4.056742034494687
5663,True,False,False,True,2.765068691286645
5664,True,False,True,False,2.9292427154422223
5665,True,False,False,True,0.923181514681152
5666,True,False,True,False,0.9306597772992674
5667,True,False,True,False,2.2177477259717704
5668,True,False,False,True,0.049170800511625944
5669,True,False,True,False,2.177217198491226
5670,True,True,False,False,5.986625898448966
5671,True,True,False,False,0.9747405202580266
5672,True,False,False,True,3.0643473375763675
5673,True,False,True,False,4.946179274144078
5674,True,False,True,False,0.7203307225431561
5675,True,False,False,True,1.2007507101635766
5676,True,False,False,True,2.311341474978486
5677,True,False,False,True,0.008933808525091288
5678,True,False,True,False,2.2342067536690133
5679,True,False,True,False,0.5327326526573616
5680,True,False,True,False,1.08863889498673
5681,True,False,False,True,0.17328390551564452
5682,True,False,True,False,1.8470197282615117
5683,True,False,True,False,4.722091305589153
5684,True,False,False,True,2.8124710508406188
5685,True,False,False,True,0.02826741962748633
5686,True,False,False,True,0.0048455117588440495
5687,True,False,False,True,0.297241113886233
5688,True,False,True,False,2.3546187986293328
5689,True,False,True,False,1.9959722983770454
5690,True,False,False,True,0.16075527616889254
5691,True,False,True,False,1.9239755743297946
5692,True,False,False,True,3.9809804601669496
5693,True,False,True,False,1.8002146515888724
5694,True,True,False,False,0.4656862721785623
5695,True,False,True,False,1.0838459864910939
5696,True,False,True,False,4.179909373597039
5697,True,False,True,False,0.36251946826655906
5698,True,False,False,True,0.4855881436233325
5699,True,False,True,False,4.715205122321598
5700,True,False,False,True,0.3269014841311674
5701,True,False,True,False,2.397482874325254
5702,True,False,True,False,2.3501233656738734
5703,True,True,False,False,5.909560962704506
5704,True,True,False,False,7.765576250364745
5705,True,False,False,True,2.2079154689316907
5706,True,False,False,True,0.7682375809654668
5707,True,False,False,True,0.7433760544988826
5708,True,False,True,False,2.3435708128475183
5709,True,False,False,True,2.6370709788744233
5710,True,False,False,True,0.33241415445949757
5711,True,False,False,True,3.4157008215641804
5712,True,False,True,False,3.940713478082977
5713,True,True,False,False,5.382102615560653
5714,True,False,True,False,0.507350002924507
5715,True,False,True,False,1.7165785708857035
5716,True,True,False,False,7.6400273894469475
5717,True,False,True,False,3.2229905258565417
5718,True,False,True,False,1.3763995119544818
5719,True,False,True,False,0.5233402583326217
5720,True,False,True,False,1.8502824170757919
5721,True,False,True,False,0.7505793558196595
5722,True,False,True,False,1.5791726395703687
5723,True,False,True,False,2.5620245178574126
5724,True,False,False,True,2.588705608382672
5725,True,True,False,False,1.0007057170236275
5726,True,False,True,False,2.521933139353618
5727,True,False,False,True,0.8332414920245517
5728,True,True,False,False,0.3926260156693761
5729,True,False,False,True,0.3323439169048651
5730,True,False,False,True,0.4362048910941955
5731,True,False,True,False,4.19021159638776
5732,True,False,True,False,4.05158879670012
5733,True,False,True,False,1.968492443784142
5734,True,False,True,False,3.1531798319073387
5735,True,True,False,False,4.548517141505038
5736,True,False,True,False,0.7987657241737985
5737,True,False,False,True,2.9824878603108784
5738,True,False,True,False,4.74991467325615
5739,True,False,False,True,0.023643157628311158
5740,True,False,False,True,2.721140281924007
5741,True,False,True,False,0.2629999519525197
5742,True,False,False,True,0.11185591072798859
5743,True,False,False,True,3.325675630902762
5744,True,False,True,False,2.2549898536328548
5745,True,False,False,True,0.6724056375033758
5746,True,False,False,True,2.163877721937567
5747,True,False,True,False,2.1617550663608553
5748,True,True,False,False,2.1902108322737273
5749,True,False,True,False,2.3186241568979797
5750,True,True,False,False,6.662638186455297
5751,True,False,True,False,4.3565145721508625
5752,True,False,True,False,3.851615705885642
5753,True,True,False,False,9.926929446869929
5754,True,False,True,False,2.0744735415666398
5755,True,False,False,True,0.6285652710983617
5756,True,True,False,False,0.23706011625902487
5757,True,False,False,True,0.26787757870859624
5758,True,False,False,True,1.4728255113331028
5759,True,False,True,False,1.7648372076038545
5760,True,False,False,True,2.405351084194669
5761,True,False,True,False,3.4369902981611626
5762,True,False,False,True,0.45455686833262315
5763,True,False,False,True,2.1156403603707417
5764,True,False,True,False,0.5226618914676104
5765,True,False,True,False,3.5674329931252484
5766,True,True,False,False,0.27727385182079173
5767,True,False,False,True,0.24621953927362925
5768,True,False,True,False,3.2839848695838865
5769,True,False,True,False,4.6984605041418535
5770,True,False,False,True,0.5223318888510555
5771,True,False,False,True,0.2345545402991427
5772,True,False,False,True,0.1934101174101516
5773,True,False,False,True,0.37398550335952935
5774,True,False,True,False,2.666578047895943
5775,True,False,True,False,1.5407900975333877
5776,True,False,True,False,2.55186995762368
5777,True,False,True,False,3.7887575859810982
5778,True,False,False,True,2.5994953588729133
5779,True,False,False,True,0.40365763853475267
5780,True,True,False,False,2.234704253414423
5781,True,False,False,True,3.475160664889837
5782,True,False,False,True,1.0910486880833012
5783,True,False,False,True,1.6858948111408625
5784,True,False,False,True,1.1829157200561902
5785,True,False,True,False,3.174463324727716
5786,True,False,True,False,1.829653807794909
5787,True,False,True,False,4.533399879273925
5788,True,False,True,False,2.6517373838775904
5789,True,False,False,True,0.34219040915801613
5790,True,False,False,True,3.502222486177158
5791,True,False,True,False,1.9851420789045395
5792,True,False,False,True,1.025208750080595
5793,True,False,False,True,1.0374035947900269
5794,True,False,False,True,2.0113764173426385
5795,True,False,True,False,2.313208875419681
5796,True,False,True,False,1.6782541791205532
5797,True,False,True,False,2.348518354716033
5798,True,False,False,True,0.7958360938270816
5799,True,False,True,False,4.246543181846228
5800,True,False,False,True,0.366436972334923
5801,True,False,True,False,1.687449463832578
5802,True,False,True,False,2.818971490341185
5803,True,False,True,False,1.960946902545052
5804,True,False,False,True,0.1364737079844842
5805,True,False,False,True,0.12208211307514626
5806,True,True,False,False,0.717776344121355
5807,True,False,True,False,0.9606781192101498
5808,True,False,False,True,1.766208186459807
5809,True,False,False,True,0.5683198332493541
5810,True,True,False,False,3.146453550738991
5811,True,False,False,True,3.833812910483404
5812,True,False,True,False,1.517446113799432
5813,True,False,True,False,0.45753759932329124
5814,True,False,True,False,1.5845606438954962
5815,True,False,True,False,2.2338864959582985
5816,True,False,False,True,0.009873320424734865
5817,True,True,False,False,2.8339567919595994
5818,True,False,False,True,0.6145582660770308
5819,True,False,False,True,0.3082354512563926
5820,True,False,True,False,3.165801897105837
5821,True,True,False,False,8.937022650400047
5822,True,True,False,False,1.9927539810801553
5823,True,False,False,True,3.130562605011895
5824,True,False,False,True,0.11949366557725837
5825,True,True,False,False,5.427811049595778
5826,True,False,False,True,0.24778257410654497
5827,True,False,True,False,3.298208576845059
5828,True,False,True,False,1.9190889831692013
5829,True,False,False,True,0.06968975447890983
5830,True,True,False,False,6.93627190330465
5831,True,True,False,False,2.6253406606571583
5832,True,True,False,False,6.377648258020831
5833,True,False,False,True,0.5021813501959671
5834,True,False,False,True,3.4238847134270327
5835,True,False,False,True,1.9552736062239076
5836,True,True,False,False,1.1953000155597848
5837,True,False,False,True,0.1641245431640385
5838,True,False,False,True,1.5765972608026333
5839,True,False,False,True,0.20288228122993315
5840,True,False,False,True,0.43755278126529085
5841,True,False,False,True,0.1761810190289324
5842,True,False,True,False,2.309320566856882
5843,True,False,True,False,2.0745365151373343
5844,True,True,False,False,0.3452062784993678
5845,True,False,False,True,0.9393469151438936
5846,True,False,True,False,0.7495245114372743
5847,True,False,True,False,1.741026149170258
5848,True,False,False,True,3.8170315400943964
5849,True,False,False,True,2.142992565614141
5850,True,False,False,True,3.891221899998679
5851,True,False,False,True,1.1464447158520144
5852,True,False,False,True,1.1049213548726422
5853,True,False,False,True,0.16744216967897257
5854,True,False,False,True,0.6661031702080916
5855,True,False,True,False,4.887550695412695
5856,True,False,True,False,4.8253101725631256
5857,True,False,False,True,0.5277574398386966
5858,True,False,True,False,2.7402850810325385
5859,True,False,False,True,0.7083236301804313
5860,True,False,True,False,1.1360389334789687
5861,True,False,False,True,0.8587212366851918
5862,True,False,True,False,3.4192031061152997
5863,True,False,True,False,2.0154660026388327
5864,True,False,False,True,0.4059163435244078
5865,True,False,False,True,2.424144581056774
5866,True,False,True,False,4.824303344120043
5867,True,False,True,False,2.8530252537534353
5868,True,True,False,False,9.569594669095805
5869,True,False,False,True,4.117644252638425
5870,True,True,False,False,2.5118666309737017
5871,True,False,False,True,0.5105236478653636
5872,True,True,False,False,4.5469811810221
5873,True,False,True,False,2.3064343812847894
5874,True,False,True,False,0.4419415688279686
5875,True,False,True,False,2.6063901213387095
5876,True,True,False,False,5.990021741745932
5877,True,False,True,False,3.729409606976696
5878,True,False,False,True,2.5996718663347207
5879,True,False,False,True,3.2849800398649363
5880,True,False,False,True,0.662772204010392
5881,True,True,False,False,1.61547773957896
5882,True,True,False,False,2.6441467998142674
5883,True,True,False,False,1.6810008473301763
5884,True,False,False,True,2.1773125387536596
5885,True,False,True,False,3.1017607488533807
5886,True,False,False,True,3.0637904139099628
5887,True,False,False,True,0.5245542034729036
5888,True,False,False,True,0.3866236086273605
5889,True,False,False,True,0.29923734605340513
5890,True,False,False,True,2.769117584884184
5891,True,False,True,False,3.5556473718069546
5892,True,False,False,True,0.5333586779132323
5893,True,False,True,False,3.0571698146469704
5894,True,True,False,False,8.050985636328548
5895,True,True,False,False,1.2217599257238334
5896,True,False,True,False,0.6609927427648898
5897,True,False,True,False,4.557082298187803
5898,True,False,True,False,0.7681907106121321
5899,True,False,False,True,0.894586440039928
5900,True,False,True,False,1.6010437711134096
5901,True,False,True,False,3.879599940358556
5902,True,False,True,False,1.678432209454048
5903,True,False,False,True,0.6589376291857582
5904,True,False,True,False,3.424319241069615
5905,True,False,True,False,2.084142761480624
5906,True,False,True,False,1.8112532029957997
5907,True,False,True,False,4.844929859307472
5908,True,False,True,False,4.044765714266718
5909,True,False,False,True,1.3814740725192105
5910,True,False,True,False,4.007453732823427
5911,True,False,True,False,4.137876964956926
5912,True,True,False,False,0.7395383139888999
5913,True,False,False,True,0.01821812172150891
5914,True,False,False,True,1.6404164337802623
5915,True,False,True,False,0.7515106462849273
5916,True,False,False,True,0.23133578669647337
5917,True,False,True,False,4.013680754071589
5918,True,False,True,False,2.056590377821388
5919,True,False,False,True,0.035194250883057145
5920,True,False,False,True,0.17432383993123537
5921,True,False,False,True,0.20964166595355027
5922,True,False,True,False,0.640104630473226
5923,True,False,False,True,0.4176176364570462
5924,True,False,True,False,2.7743940312296864
5925,True,False,False,True,0.7189119080304581
5926,True,False,True,False,2.3193036838437666
5927,True,False,False,True,0.7033395460899223
5928,True,False,True,False,3.76837588890252
5929,True,False,False,True,1.6579469131030065
5930,True,False,False,True,1.3843504626286693
5931,True,False,True,False,4.514143286736096
5932,True,True,False,False,0.8876864411884171
5933,True,False,False,True,0.43238103524599925
5934,True,False,False,True,0.4349271421941515
5935,True,True,False,False,9.753645570284949
5936,True,False,True,False,4.680453531134748
5937,True,True,False,False,7.7944741338592625
5938,True,True,False,False,0.9899217277217278
5939,True,False,False,True,0.002001014597231489
5940,True,False,False,True,3.463055679531668
5941,True,False,False,True,0.07437652002230845
5942,True,False,False,True,0.05043687806786903
5943,True,False,False,True,0.1419306844352359
5944,True,False,False,True,0.26841432181609076
5945,True,True,False,False,5.90972229093452
5946,True,False,True,False,4.588878124118067
5947,True,False,True,False,4.109863569841812
5948,True,False,False,True,2.0538853121887657
5949,True,False,True,False,3.499648925912306
5950,True,False,False,True,0.22646527587692997
5951,True,False,True,False,1.8007485688405795
5952,True,False,True,False,3.16492795776058
5953,True,False,False,True,0.22657125291146285
5954,True,False,False,True,3.644054437474297
5955,True,False,False,True,0.3822734491077433
5956,True,False,True,False,4.853406707310075
5957,True,False,False,True,3.9850800684263707
5958,True,False,False,True,2.104060344577005
5959,True,False,True,False,2.2531072493321362
5960,True,False,False,True,0.08352686062195895
5961,True,False,False,True,0.1820172993053627
5962,True,False,False,True,3.843032101909838
5963,True,False,False,True,0.16852667456657006
5964,True,False,True,False,3.1113858614295915
5965,True,False,True,False,0.3548268874836149
5966,True,False,False,True,3.143384593217824
5967,True,False,False,True,2.9537197483725377
5968,True,False,False,True,0.2944163049144296
5969,True,True,False,False,2.9778720809989783
5970,True,False,False,True,0.363638830762848
5971,True,False,True,False,3.0537215725941684
5972,True,False,False,True,0.2365147340032686
5973,True,False,False,True,0.007247139356094013
5974,True,False,True,False,4.420274503653669
5975,True,False,False,True,0.16139647381959998
5976,True,False,True,False,3.8487137122456296
5977,True,False,False,True,2.591086489409569
5978,True,False,False,True,0.318083458044963
5979,True,False,False,True,4.0277984562474956
5980,True,False,True,False,0.06465940355074475
5981,True,False,True,False,2.5680781184713792
5982,True,False,False,True,0.3434188834306665
5983,True,False,False,True,1.5836852159328976
5984,True,False,False,True,0.03696573022416287
5985,True,False,False,True,3.7617255905864853
5986,True,False,False,True,3.7141040111935633
5987,True,False,True,False,1.9176481929676108
5988,True,False,False,True,1.1109231834149171
5989,True,False,True,False,3.323263481366825
5990,True,False,True,False,0.3907013891066898
5991,True,False,True,False,3.473920096522245
5992,True,False,True,False,2.6970511473854235
5993,True,False,False,True,2.2306776419915124
5994,True,False,False,True,1.488632405720364
5995,True,False,False,True,0.6041544206497126
5996,True,False,False,True,2.859316916468231
5997,True,False,False,True,0.4089176135524723
5998,True,False,False,True,3.8477877337031376
5999,True,False,False,True,0.7649629337219882
6000,True,False,False,True,1.6277646704675799
6001,True,False,True,False,4.5014438978272375
6002,True,False,False,True,0.9742863121648611
6003,True,False,False,True,4.02587434287181
6004,True,False,False,True,0.05727372202333481
6005,True,True,False,False,2.119448136533749
6006,True,False,False,True,0.2812631612447591
6007,True,False,False,True,0.854554916223615
6008,True,False,True,False,2.9407596818503734
6009,True,False,False,True,0.8472132774982644
6010,True,False,False,True,0.7316087440235056
6011,True,False,True,False,3.58061750789918
6012,True,False,True,False,3.441734440677081
6013,True,False,False,True,0.721340130906565
6014,True,False,False,True,3.5926723020854308
6015,True,True,False,False,2.0159592911446436
6016,True,False,True,False,4.631431125742115
6017,True,False,True,False,3.6614855673304483
6018,True,False,False,True,0.07949072382025309
6019,True,False,False,True,2.553352545288842
