# pdg,pid,reco_coszen,reco_energy,true_energy,true_coszen,weight
13,1,0.700,36.9,262.638902,0.632222,3.363430e-08
13,0,0.100,36.9,204.135266,0.229030,3.357296e-09
13,0,0.100,20.7,190.769089,0.193791,3.723318e-09
13,0,0.300,49.2,205.918483,0.428947,2.500063e-08
13,0,-0.300, 8.7,197.187020,0.506016,2.768265e-08
13,0,-0.100,20.7,265.677913,0.668282,3.656563e-08
13,1,0.100,27.7,224.650709,0.300468,1.104722e-08
13,1,0.500,20.7,248.693674,0.681652,4.017145e-08
13,1,0.700,36.9,221.980321,0.192708,1.200451e-09
13,0,-0.700,27.7,208.112053,0.394066,1.102628e-08
13,0,0.100,27.7,230.877734,0.400605,2.088622e-08
13,0,0.900,11.7,193.704615,0.601982,3.323300e-08
13,0,0.500,27.7,245.187482,0.510802,2.775480e-08
13,0,0.100,20.7,188.808062,0.441354,1.766371e-08
13,1,0.700,20.7,440.885985,0.699404,3.768527e-08
13,0,0.100,11.7,199.966238,0.323018,1.472431e-08
13,0,-0.100, 8.7,214.765317,0.650994,3.367693e-08
13,0,0.500,20.7,216.006005,0.588542,3.201454e-08
13,0,0.700,36.9,217.957092,0.539265,2.512389e-08
13,0,-0.300,15.6,226.759915,0.435005,1.893634e-08
13,1,0.900,36.9,316.286316,0.536351,2.996956e-08
13,0,0.900,36.9,247.061173,0.562803,3.399976e-08
13,0,-0.500, 6.6,168.982525,0.371266,1.260210e-08
13,0,-0.100,36.9,224.110234,0.320728,8.180262e-09
13,0,-0.300,27.7,278.072429,0.571268,3.889542e-08
13,0,0.100,36.9,231.149827,0.602440,3.302994e-08
13,0,0.700,15.6,228.511906,0.639627,3.595028e-08
13,1,0.300,27.7,182.560364,0.203735,4.169732e-09
13,1,-0.700,49.2,226.989488,0.363019,1.929610e-08
13,1,-0.500,20.7,380.399318,0.590556,4.773383e-08
13,0,0.900,20.7,328.381086,0.617431,3.579624e-08
13,0,0.700,20.7,246.834437,0.709790,4.937927e-08
13,1,0.700,20.7,388.298961,0.727541,3.382200e-08
13,0,0.100,11.7,236.271246,0.664287,3.969825e-08
13,0,0.900,27.7,330.585962,0.834646,6.193802e-08
13,0,0.500,27.7,249.760166,0.482913,2.116682e-08
13,0,-0.700, 8.7,223.373401,0.390363,1.908309e-08
13,1,0.500,36.9,288.401215,0.678935,3.797255e-08
13,1,0.100,27.7,216.971232,0.382029,1.909784e-08
13,0,-0.500,11.7,292.872239,0.648047,3.827485e-08
13,1,0.500,36.9,334.229294,0.281062,5.325524e-09
13,0,-0.300,49.2,217.166665,0.528946,2.142485e-08
13,1,0.100,20.7,266.358534,0.536191,2.686258e-08
13,1,0.700,27.7,268.102303,0.684561,4.361009e-08
13,0,0.300, 8.7,210.196783,0.384615,1.938458e-08
13,0,0.100,11.7,213.649587,0.392744,2.046613e-08
13,0,-0.300, 8.7,173.105664,0.268516,3.922750e-09
13,0,0.700,49.2,215.980651,0.452980,2.002867e-08
13,1,0.100,36.9,213.953029,0.289076,1.114948e-08
13,0,0.300, 8.7,223.165853,0.602116,3.220652e-08
13,1,0.100,15.6,270.179354,0.653630,3.274905e-08
13,1,-0.500,49.2,223.447655,0.646059,3.238010e-08
13,0,0.500,27.7,208.860283,0.541167,2.115250e-08
13,0,0.300,15.6,193.786489,0.458189,2.313657e-08
13,1,0.300,15.6,242.168054,0.690071,3.925376e-08
13,1,0.900,20.7,259.850822,0.324700,6.716956e-09
13,0,0.900,20.7,176.366669,0.396645,1.581549e-08
13,1,0.700,49.2,283.585347,0.637396,3.328097e-08
13,0,-0.300, 6.6,172.699796,0.211401,2.034603e-09
13,0,-0.500,15.6,244.816535,0.603310,3.419888e-08
13,0,0.100,36.9,197.534761,0.518139,2.845849e-08
13,1,0.900,15.6,214.358202,0.632135,3.436389e-08
13,1,0.500,27.7,207.302870,0.603873,3.057368e-08
13,1,0.900,36.9,225.264776,0.649242,2.973991e-08
13,1,0.500,27.7,293.793191,0.482201,2.926565e-08
13,0,0.900,20.7,245.576263,0.595322,3.545387e-08
13,0,0.300,27.7,175.461925,0.399338,1.121790e-08
13,1,0.700,36.9,248.562485,0.671395,3.638208e-08
13,1,0.100,49.2,228.456575,0.579166,3.684129e-08
13,1,0.900,36.9,324.425018,0.724979,4.873916e-08
13,1,0.500,20.7,238.185928,0.592134,2.518505e-08
13,0,0.700, 8.7,174.034999,0.384657,1.667660e-08
13,1,0.500,36.9,224.297397,0.371735,1.995440e-08
13,1,0.700,27.7,255.362421,0.556075,3.078118e-08
13,0,0.500,49.2,247.612499,0.353665,1.735033e-08
13,1,0.700,49.2,253.456909,0.668699,3.912630e-08
13,0,-0.300,15.6,200.083507,0.445109,2.274089e-08
13,1,0.500,20.7,249.128408,0.560459,3.381633e-08
13,1,0.700,49.2,313.537009,0.689992,4.143144e-08
13,0,0.300,20.7,324.888467,0.777716,4.280769e-08
13,0,0.700,27.7,246.312942,0.620303,3.422711e-08
13,1,0.500,49.2,345.045614,0.609942,2.545980e-08
13,1,0.500,36.9,277.514539,0.442492,1.375401e-08
13,1,0.500,36.9,488.101327,0.606605,2.601708e-08
13,0,0.300, 8.7,212.995069,0.667367,3.413089e-08
13,1,0.500,27.7,244.939030,0.532703,2.947755e-08
13,0,0.900,20.7,282.523630,0.498805,2.755538e-08
13,1,0.300,15.6,262.581718,0.764171,4.283619e-08
13,0,0.700,20.7,233.878642,0.734311,4.852241e-08
13,0,-0.500,20.7,252.718397,0.648488,4.370508e-08
13,0,0.100,27.7,178.374691,0.254630,7.473553e-09
13,0,0.700,15.6,204.062230,0.596569,2.996050e-08
13,1,0.300,15.6,205.190855,0.332534,1.492701e-08
13,0,0.700,20.7,209.964436,0.375173,1.936613e-08
13,0,0.300,20.7,226.360755,0.428478,2.219000e-08
13,0,0.300,36.9,269.355320,0.751663,4.177198e-08
13,1,-0.900,11.7,189.390894,0.452354,2.482609e-08
13,1,-0.100,49.2,214.397155,0.582829,2.548052e-08
13,0,-0.100,15.6,183.528561,0.426891,1.679509e-08
13,0,0.900,20.7,221.857426,0.515039,2.813842e-08
13,1,-0.900,20.7,180.379466,0.289606,1.035825e-08
13,0,-0.100,27.7,200.799033,0.435635,2.168573e-08
13,1,-0.100,15.6,176.699006,0.380035,1.823910e-08
13,0,0.100,20.7,215.200131,0.577651,3.051033e-08
13,0,0.100,20.7,185.677598,0.312135,1.195558e-08
13,0,0.300,27.7,185.951573,0.428279,1.732621e-08
13,0,0.700,27.7,246.381638,0.684708,4.076030e-08
13,1,0.300,49.2,227.133283,0.426151,1.402401e-08
13,1,0.900,15.6,413.554987,0.603661,2.624784e-08
13,0,0.700,11.7,205.091851,0.388244,8.787687e-09
13,1,-0.900,20.7,249.105258,0.611167,3.443046e-08
13,0,-0.500,36.9,203.045705,0.303957,1.232523e-08
13,0,0.100,49.2,458.359903,0.576247,4.027122e-08
13,1,0.300,36.9,228.418085,0.362643,1.853166e-08
13,1,0.700,49.2,254.939337,0.518309,1.883299e-08
13,1,0.300,49.2,263.295737,0.596798,3.479370e-08
13,1,0.100,27.7,228.396099,0.501944,2.521072e-08
13,0,0.300,27.7,230.155889,0.624660,2.861789e-08
13,0,0.300,20.7,202.918502,0.325880,8.349993e-09
13,0,0.900,20.7,363.515633,0.302996,6.999014e-09
13,1,0.700,20.7,242.200517,0.620277,4.191890e-08
13,0,0.500,20.7,418.506387,0.485868,1.730046e-08
13,1,0.500,36.9,249.166568,0.445977,2.091156e-08
13,0,0.300,27.7,195.331062,0.370336,1.091869e-08
13,0,-0.100,36.9,179.850031,0.407296,1.242592e-08
13,0,0.500,49.2,484.919159,0.695150,3.889209e-08
13,0,-0.100,36.9,202.047172,0.393272,1.250514e-08
13,0,0.700,20.7,178.438490,0.359565,1.309306e-08
13,1,0.500,36.9,236.420203,0.578640,2.640064e-08
13,1,0.300,36.9,271.580114,0.539928,3.606632e-08
13,0,-0.100,49.2,220.011563,0.577899,3.082417e-08
13,0,0.700,49.2,212.833637,0.499064,1.813067e-08
13,1,0.700,36.9,305.700153,0.695294,5.447118e-08
13,0,0.100,11.7,254.370624,0.692129,3.906090e-08
13,1,0.500,36.9,250.113673,0.524354,2.933556e-08
13,1,0.900,49.2,362.212174,0.774247,4.276629e-08
13,1,0.900,27.7,279.238469,0.681900,5.294692e-08
13,0,0.700,27.7,195.851042,0.541925,2.512286e-08
13,1,0.500,49.2,261.001267,0.654978,4.382797e-08
13,1,0.300,49.2,335.731507,0.614536,3.583343e-08
13,1,0.500,20.7,214.109791,0.508655,2.936642e-08
13,1,0.100,15.6,310.796463,0.552128,2.938031e-08
13,1,0.700,27.7,210.257402,0.607746,2.806683e-08
13,0,-0.500,27.7,214.564438,0.432559,2.352618e-08
13,1,0.500,27.7,255.438011,0.581759,3.077750e-08
13,0,-0.500,15.6,216.433202,0.692886,3.724636e-08
13,1,-0.900,49.2,270.231319,0.654803,3.203025e-08
13,1,0.500,15.6,207.695426,0.567203,2.275799e-08
13,0,0.100,27.7,190.906006,0.507496,2.442730e-08
13,0,0.500,36.9,267.569722,0.628702,3.454949e-08
13,0,-0.500,11.7,284.517839,0.737370,3.860190e-08
13,1,0.300,27.7,213.191155,0.458624,2.389515e-08
13,0,0.300,36.9,186.040917,0.429561,1.645020e-08
13,1,-0.700,36.9,190.642888,0.436061,1.361202e-08
13,1,0.900,27.7,305.143774,0.818186,5.980267e-08
13,1,0.300,49.2,218.252389,0.393732,1.779069e-08
13,1,0.300,49.2,474.134997,0.228800,4.158912e-09
13,0,0.700,27.7,235.208360,0.517380,2.442104e-08
13,0,0.100,36.9,191.762416,0.288629,5.529301e-09
13,1,0.700,49.2,279.296988,0.338182,7.957381e-09
13,1,0.900,27.7,242.091240,0.634965,3.092462e-08
13,0,0.300,36.9,224.465363,0.605299,2.796409e-08
13,0,-0.700,20.7,227.750462,0.636140,2.972681e-08
13,1,0.300,36.9,336.531043,0.487736,2.453214e-08
13,0,0.300,20.7,249.815858,0.651623,3.809564e-08
13,0,-0.100,20.7,456.658214,0.385296,2.512708e-08
13,1,0.900,15.6,320.821127,0.456767,2.792848e-08
13,0,-0.500,15.6,269.835119,0.684567,3.996425e-08
13,1,0.500,27.7,235.962758,0.497485,1.893651e-08
13,1,0.100,36.9,239.342856,0.417160,2.193492e-08
13,1,-0.500,27.7,307.506683,0.644771,4.538500e-08
13,1,0.500,27.7,203.150324,0.362852,1.112833e-08
13,0,-0.700,15.6,175.793512,0.455152,1.386275e-08
13,0,-0.700, 8.7,236.325483,0.604045,3.451346e-08
13,0,0.500,49.2,338.079908,0.692689,3.631084e-08
13,1,-0.500,49.2,332.402652,0.745214,5.429362e-08
13,1,0.700,36.9,239.896848,0.585734,2.837840e-08
13,0,-0.100,20.7,249.941634,0.579511,3.049957e-08
13,0,-0.500,20.7,213.885654,0.539526,2.713408e-08
13,0,-0.300,11.7,185.830251,0.441064,2.192032e-08
13,1,0.700,49.2,252.527926,0.687788,4.405457e-08
13,0,0.700,11.7,253.522269,0.970647,9.250512e-08
13,0,0.500,36.9,252.044081,0.673990,4.236009e-08
13,1,0.100,15.6,208.535474,0.584171,2.985980e-08
13,0,0.500,15.6,264.369823,0.629355,3.720957e-08
13,1,0.500,36.9,325.832564,0.597764,2.403886e-08
13,0,0.500,20.7,215.561982,0.559162,3.510139e-08
13,1,0.700,36.9,250.561607,0.555452,2.824261e-08
13,0,0.700,36.9,203.741616,0.483331,1.583924e-08
13,1,0.500,20.7,311.806619,0.354683,9.284905e-09
13,1,0.700,20.7,229.912605,0.658919,3.638471e-08
13,0,0.500,20.7,227.405706,0.507224,2.886247e-08
13,0,0.300,27.7,223.665494,0.639806,3.660047e-08
13,0,-0.100,36.9,215.191891,0.393642,1.850483e-08
13,1,0.500,36.9,281.339104,0.568806,2.428101e-08
13,0,0.700,36.9,220.009296,0.692906,3.318789e-08
13,1,0.500,15.6,255.470775,0.462287,2.658779e-08
13,1,0.700,27.7,249.697575,0.648665,3.644688e-08
13,0,0.300,15.6,205.150788,0.543103,2.405726e-08
13,1,0.700,49.2,393.656492,0.753683,4.777035e-08
13,0,0.300,20.7,409.402677,0.671480,5.063097e-08
13,1,0.300,49.2,368.441978,0.284241,1.310491e-08
13,0,-0.700, 8.7,219.561570,0.438241,2.037227e-08
13,0,0.900,15.6,244.526650,0.686574,4.778858e-08
13,0,0.500,11.7,235.719248,0.439763,2.052702e-08
13,0,0.500,36.9,207.048480,0.561878,2.965355e-08
13,0,-0.700,20.7,227.606344,0.597262,3.787689e-08
13,0,0.700,36.9,267.179092,0.622780,3.276671e-08
13,1,0.500,49.2,266.767864,0.561890,2.580720e-08
13,1,0.500,36.9,251.475271,0.623611,2.670055e-08
13,1,0.500,20.7,234.953466,0.624670,4.648423e-08
13,1,-0.300,15.6,210.211367,0.654661,4.081810e-08
13,1,0.900,49.2,426.043435,0.751135,4.857750e-08
13,1,0.900,36.9,313.651227,0.638284,3.661346e-08
13,0,0.100,36.9,222.307680,0.611969,3.777336e-08
13,1,0.700,49.2,301.010159,0.744800,3.971087e-08
13,1,0.700,49.2,247.999021,0.499886,2.490507e-08
13,0,0.900,20.7,212.996675,0.596409,2.997316e-08
13,1,0.700,15.6,223.451450,0.527853,2.902903e-08
13,1,0.900,36.9,331.491812,0.721650,3.748694e-08
13,1,0.700,20.7,226.030199,0.666820,4.014616e-08
13,0,-0.700,20.7,208.494376,0.454023,2.223022e-08
13,0,0.100,20.7,223.398996,0.615896,3.674762e-08
13,0,-0.100,11.7,197.926622,0.347303,1.408782e-08
13,1,0.300,49.2,267.513438,0.550696,2.333732e-08
13,0,0.500,36.9,236.742314,0.643685,2.837477e-08
13,1,0.100,49.2,222.146769,0.465845,2.403975e-08
13,1,0.700,20.7,239.064207,0.647656,3.788527e-08
13,0,0.900,11.7,181.061635,0.472797,2.263134e-08
13,1,0.100,20.7,242.988656,0.236587,2.655110e-09
13,0,0.300, 8.7,203.593932,0.595737,3.649334e-08
13,0,0.900,27.7,201.885777,0.595014,3.705020e-08
13,0,-0.100, 8.7,195.532582,0.578611,2.647325e-08
13,0,-0.300,36.9,202.035364,0.198202,1.777839e-09
13,0,-0.300,27.7,164.931111,0.293189,8.552249e-09
13,0,0.700,20.7,202.653463,0.523068,2.572923e-08
13,1,0.500,36.9,216.201901,0.204059,1.523564e-09
13,1,0.300,36.9,191.153316,0.243557,6.481085e-09
13,0,-0.100,11.7,197.360642,0.601953,3.805970e-08
13,1,0.700,49.2,472.734007,0.689698,4.101300e-08
13,1,0.500,36.9,238.687526,0.491854,2.580715e-08
13,1,0.300,20.7,266.523212,0.691269,3.094641e-08
13,1,0.500,27.7,206.483776,0.349918,1.731074e-08
13,1,0.700,36.9,233.264920,0.307196,5.592447e-09
13,1,-0.900,20.7,317.141048,0.949556,8.231349e-08
13,0,0.300,36.9,279.663735,0.377401,1.977041e-08
13,0,-0.300,15.6,231.455427,0.354170,1.720475e-08
13,0,0.900, 8.7,367.642838,0.667371,4.798596e-08
13,1,0.500,15.6,191.622318,0.394671,1.952613e-08
13,0,0.100,27.7,198.165510,0.447444,1.959916e-08
13,0,0.900,15.6,267.677814,0.653273,2.802094e-08
13,1,0.300,20.7,253.035445,0.662908,3.221752e-08
13,0,0.100,20.7,252.665561,0.518353,2.950994e-08
13,0,-0.100,15.6,205.225573,0.351700,9.966670e-09
13,0,0.500,27.7,258.970701,0.639500,4.523329e-08
13,0,0.300, 8.7,195.122675,0.495051,2.795918e-08
13,0,-0.900,36.9,244.800254,0.524306,2.890404e-08
13,1,0.300,11.7,430.337314,0.616673,2.865464e-08
13,1,0.300,27.7,216.174624,0.550045,2.299625e-08
13,0,0.900,27.7,267.880110,0.467475,2.411845e-08
13,1,0.300,15.6,192.601217,0.572666,3.302268e-08
13,0,0.100,27.7,222.764311,0.721652,4.251476e-08
13,1,-0.300,36.9,241.411683,0.653011,3.605500e-08
13,1,0.700,27.7,244.409572,0.494708,1.960465e-08
13,1,-0.100,27.7,221.777175,0.592071,3.479724e-08
13,0,-0.100,11.7,241.838637,0.530876,3.659880e-08
13,0,-0.300,15.6,232.012198,0.387395,1.817913e-08
13,0,0.700,36.9,247.108962,0.610887,4.056176e-08
13,0,0.100,20.7,267.608266,0.677497,3.744768e-08
13,1,0.700,36.9,265.007055,0.308509,5.927358e-09
13,1,-0.300,49.2,191.122325,0.500342,2.111913e-08
13,0,0.500,20.7,183.218607,0.544945,2.931137e-08
13,1,0.100,49.2,263.485486,0.660212,3.995439e-08
13,1,0.500,49.2,254.044746,0.480901,1.915816e-08
13,0,0.300,36.9,213.140126,0.391316,1.839456e-08
13,0,0.300,20.7,282.208864,0.776284,5.346628e-08
13,1,0.900,36.9,412.649169,0.188986,1.473906e-09
13,0,0.500,20.7,255.898899,0.629848,3.598572e-08
13,1,-0.700,20.7,215.038457,0.644837,3.709770e-08
13,1,0.500,20.7,192.761408,0.457999,2.289800e-08
13,1,0.500,49.2,260.159607,0.552670,3.617266e-08
13,1,0.500,20.7,184.188078,0.438531,1.278395e-08
13,1,0.500,36.9,250.631873,0.312097,6.014802e-09
13,1,0.900,20.7,177.785255,0.313774,9.277675e-09
13,0,0.500,20.7,377.139858,0.466829,3.104249e-08
13,0,-0.300,15.6,249.628935,0.708201,4.760488e-08
13,0,-0.500, 8.7,310.013807,0.775740,9.801489e-08
13,1,0.900,36.9,247.160965,0.566780,3.071998e-08
13,0,0.100,15.6,225.205957,0.630719,3.397800e-08
13,1,0.700,15.6,409.618724,0.816352,5.358851e-08
13,0,0.500,27.7,201.662366,0.510235,2.753435e-08
13,1,0.300,36.9,200.800544,0.264744,6.669188e-09
13,1,0.300,20.7,259.591457,0.589395,3.145256e-08
13,0,-0.100,36.9,188.674267,0.418526,1.969753e-08
13,1,-0.900,20.7,234.975305,0.311858,1.738571e-08
13,0,0.900, 8.7,284.139588,0.813581,6.571599e-08
13,0,0.700,36.9,230.436494,0.535889,2.900778e-08
13,1,-0.700,49.2,201.766120,0.329811,1.405463e-08
13,1,0.700,36.9,245.334097,0.545218,2.854523e-08
13,0,0.700,36.9,223.336830,0.442570,2.153992e-08
13,1,0.100,49.2,196.231940,0.423602,1.284507e-08
13,1,0.700,27.7,238.599611,0.630204,3.349393e-08
13,0,0.100,20.7,230.701397,0.473127,2.680501e-08
13,0,0.100,20.7,166.304986,0.342408,1.265259e-08
13,0,0.900,11.7,248.025255,0.646483,4.700644e-08
13,1,0.500,27.7,445.277801,0.848853,5.762823e-08
13,1,0.900,11.7,204.710856,0.415342,2.001282e-08
13,1,-0.100,36.9,185.741383,0.375916,1.741813e-08
13,1,0.300,20.7,219.051802,0.481148,2.717215e-08
13,0,-0.900, 8.7,215.757988,0.411156,2.294585e-08
13,0,0.300,15.6,213.275633,0.635734,3.557709e-08
13,0,0.900,20.7,201.854124,0.615349,3.447141e-08
13,0,0.500,27.7,479.258467,0.399944,2.211506e-08
13,1,0.100,27.7,241.302206,0.418465,2.427966e-08
13,0,0.900,15.6,279.664682,0.734248,4.495730e-08
13,0,0.100,15.6,201.657054,0.417121,1.806685e-08
13,0,0.300, 8.7,186.202929,0.356240,1.489521e-08
13,1,0.500,49.2,300.190911,0.580984,3.292773e-08
13,0,0.700,36.9,350.732909,0.934716,7.878056e-08
13,1,0.700,15.6,211.765996,0.550797,3.509983e-08
13,1,-0.900,20.7,240.357844,0.660428,4.180570e-08
13,0,0.900,27.7,236.288987,0.360547,1.915511e-08
13,0,-0.300,27.7,190.482348,0.401676,1.891290e-08
13,0,-0.300,36.9,208.436953,0.474729,2.097367e-08
13,0,-0.700,27.7,270.717932,0.678082,4.251424e-08
13,1,-0.100,27.7,195.203535,0.526813,2.341058e-08
13,1,0.300,15.6,243.949497,0.561069,2.160178e-08
13,1,0.700,27.7,225.936608,0.612179,3.524292e-08
13,1,0.100,20.7,188.873026,0.407912,1.129173e-08
13,1,-0.100,27.7,189.889349,0.459979,2.268763e-08
13,1,0.100,49.2,264.733437,0.433789,1.434694e-08
13,0,0.900, 8.7,234.455772,0.558430,3.135231e-08
13,1,0.700,49.2,304.494701,0.610340,2.873124e-08
13,0,0.500,27.7,334.185811,0.556231,3.640195e-08
13,1,0.700,27.7,231.889021,0.415100,1.078101e-08
13,0,0.100,15.6,177.097457,0.421669,1.681981e-08
13,0,0.100,15.6,222.250378,0.634957,3.922935e-08
13,0,-0.500,20.7,294.804322,0.507629,3.303315e-08
13,0,0.700,27.7,353.898693,0.707787,4.136934e-08
13,0,0.900,36.9,369.777945,0.422002,1.405887e-08
13,0,0.500,20.7,229.903371,0.616215,3.186085e-08
13,0,0.100,36.9,266.791818,0.560752,3.093416e-08
13,1,-0.500,20.7,196.137697,0.646336,3.292505e-08
13,1,0.700,49.2,259.724940,0.565981,3.400188e-08
13,1,0.700,27.7,251.263410,0.611908,2.948074e-08
13,1,-0.500,49.2,262.194336,0.615181,3.212868e-08
13,0,-0.100,20.7,198.231207,0.460408,1.633459e-08
13,1,0.700,49.2,396.603920,0.741710,4.839280e-08
13,1,0.500,36.9,291.353793,0.390148,1.048389e-08
13,1,0.100,36.9,229.373673,0.613345,3.193278e-08
13,0,0.700,27.7,370.849842,0.781231,6.241914e-08
13,1,0.700,49.2,464.055670,0.657582,3.239331e-08
13,1,0.100,27.7,205.863938,0.373559,1.543886e-08
13,0,-0.500,20.7,226.109460,0.491799,2.860966e-08
13,0,0.700,15.6,243.561697,0.599252,3.472485e-08
13,0,0.500,20.7,247.908052,0.695437,3.920274e-08
13,0,-0.100, 8.7,201.763712,0.487358,2.285503e-08
13,0,-0.700,20.7,258.646395,0.665431,4.208295e-08
13,1,-0.900,20.7,170.889094,0.173120,1.002876e-09
13,1,0.500,36.9,202.247125,0.341750,8.318297e-09
13,0,0.100,36.9,196.254649,0.480324,2.550071e-08
13,1,0.500,20.7,178.434926,0.412370,1.186749e-08
13,0,0.100,36.9,216.021499,0.419687,2.207018e-08
13,0,0.300,20.7,244.611304,0.636916,3.889996e-08
13,1,0.100,36.9,246.258488,0.516720,3.136875e-08
13,0,0.700,15.6,222.770301,0.466861,3.026657e-08
13,0,-0.500,11.7,218.104473,0.181395,3.557749e-09
13,0,0.700,11.7,248.005091,0.701020,4.664083e-08
13,1,0.900,11.7,354.799310,0.620397,3.088338e-08
13,0,0.300,15.6,217.333276,0.616897,4.153304e-08
13,0,0.500,49.2,260.860611,0.370688,9.376730e-09
13,0,-0.100,36.9,232.517474,0.501550,3.161357e-08
13,1,0.500,49.2,216.371834,0.347129,7.506944e-09
13,1,0.700,49.2,343.908758,0.653337,2.997591e-08
13,1,-0.700,20.7,219.447029,0.415568,2.325679e-08
13,0,0.300, 8.7,216.995012,0.700739,3.583386e-08
13,1,0.700,20.7,190.076543,0.459694,2.266157e-08
13,0,0.100,36.9,220.422849,0.602880,2.260992e-08
13,0,0.500,27.7,192.802529,0.523150,2.217703e-08
13,1,0.500,15.6,197.461812,0.615436,3.100905e-08
13,1,0.900,27.7,231.475730,0.537681,2.134304e-08
13,0,0.100,20.7,200.956782,0.495910,2.873261e-08
13,1,0.700,49.2,274.333530,0.736042,4.692039e-08
13,0,0.300,15.6,216.084327,0.567817,3.379051e-08
13,0,-0.300,27.7,235.210182,0.526225,2.272080e-08
13,0,0.300,36.9,292.018482,0.604678,3.392328e-08
13,0,-0.300,36.9,209.371045,0.514473,2.662124e-08
13,1,-0.900,49.2,212.423601,0.588518,3.455672e-08
13,1,0.700,49.2,251.853870,0.616024,2.893362e-08
13,1,0.500,36.9,191.976981,0.399745,1.171989e-08
13,0,-0.100,20.7,204.973785,0.630222,2.656662e-08
13,0,0.300,27.7,189.224680,0.414016,2.133345e-08
13,0,-0.100,36.9,421.745582,0.499361,3.074782e-08
13,0,0.500,27.7,212.338040,0.497346,2.312915e-08
13,1,0.900,27.7,283.238869,0.579913,3.810870e-08
13,1,0.100,49.2,245.419696,0.618749,4.032972e-08
13,0,0.700,49.2,205.329047,0.310046,1.279403e-08
13,0,0.500,11.7,202.110716,0.478274,2.530181e-08
13,1,0.700,49.2,273.781319,0.620972,3.134467e-08
13,0,0.700,20.7,210.482927,0.557253,2.283887e-08
13,0,-0.700,15.6,334.947910,0.928840,8.135386e-08
13,1,0.700,36.9,207.238727,0.534107,2.672635e-08
13,1,0.300,20.7,218.452655,0.420837,2.215953e-08
13,0,0.700,27.7,272.564812,0.691176,4.969345e-08
13,1,0.300,49.2,205.292276,0.501027,2.669403e-08
13,0,0.500,27.7,179.766627,0.422430,1.834211e-08
13,0,0.700,20.7,198.032499,0.572521,3.034488e-08
13,1,-0.300,27.7,256.823645,0.520412,2.573662e-08
13,1,0.300,15.6,244.734179,0.606475,3.645618e-08
13,0,-0.900,15.6,220.503302,0.488107,2.370878e-08
13,1,0.500,27.7,216.485094,0.537715,2.139174e-08
13,0,0.300,36.9,203.011441,0.373357,1.664481e-08
13,0,0.100,11.7,222.047905,0.686645,4.051420e-08
13,0,0.300,27.7,245.871006,0.530122,2.929451e-08
13,0,0.500,36.9,242.781100,0.602031,3.291852e-08
13,1,0.500,27.7,316.155703,0.337048,1.917211e-08
13,0,0.300,20.7,299.441441,0.797560,7.040590e-08
13,0,0.900,27.7,252.058015,0.691147,4.132994e-08
13,0,-0.300,27.7,224.303369,0.661019,3.642343e-08
13,0,0.100,20.7,231.862740,0.377669,2.064740e-08
13,1,0.700,15.6,185.151512,0.413424,1.989060e-08
13,0,0.100,27.7,190.005303,0.387316,1.595293e-08
13,1,-0.100,27.7,266.297899,0.583252,3.892617e-08
13,0,0.100,20.7,233.657544,0.583926,3.899892e-08
13,0,0.100,11.7,234.724902,0.580233,3.300409e-08
13,0,0.300,27.7,372.782695,0.497907,2.926683e-08
13,1,0.300,27.7,266.518580,0.548472,2.630385e-08
13,0,0.900,49.2,271.328675,0.592850,3.038604e-08
13,0,0.500,36.9,167.740958,0.293162,5.810789e-09
13,1,0.700,27.7,213.094078,0.531292,2.728440e-08
13,1,0.900,36.9,404.904893,0.610146,2.795844e-08
13,1,0.500,49.2,434.293729,0.608817,2.991887e-08
13,0,0.500,36.9,270.556583,0.632628,3.414136e-08
13,1,0.300,49.2,221.769643,0.535855,2.583242e-08
13,1,0.700,49.2,247.232737,0.575963,2.712646e-08
13,1,0.300,27.7,277.923399,0.604495,3.020021e-08
13,0,0.700,49.2,245.609565,0.597959,3.927383e-08
13,1,0.700,20.7,215.757426,0.503319,2.357817e-08
13,1,0.500,27.7,205.741716,0.415378,1.660353e-08
13,0,0.700,11.7,202.669964,0.475010,2.663512e-08
13,0,0.100,27.7,199.223536,0.377156,1.546382e-08
13,1,-0.100,36.9,201.430986,0.510375,2.369254e-08
13,0,0.500,27.7,224.062282,0.569980,3.300313e-08
13,0,-0.100,20.7,211.418193,0.496836,2.421963e-08
13,0,0.100,20.7,234.362722,0.494530,2.085254e-08
13,0,0.300,20.7,210.119422,0.513145,2.861726e-08
13,1,0.500,20.7,330.939451,0.453706,2.974603e-08
13,1,-0.100,15.6,225.190496,0.661840,4.203029e-08
13,0,0.300, 8.7,226.943759,0.573015,3.005220e-08
13,0,-0.900,27.7,187.169685,0.486507,2.689192e-08
13,1,-0.500,49.2,241.050104,0.639847,4.212130e-08
13,0,-0.700,15.6,199.261174,0.287190,1.133218e-08
13,1,-0.300,20.7,210.252162,0.560087,3.183696e-08
13,1,0.500,20.7,271.692407,0.673437,3.533805e-08
13,0,0.300,36.9,217.649291,0.588545,3.525407e-08
13,1,0.300,27.7,205.468591,0.386379,1.079674e-08
13,1,-0.900,15.6,238.763581,0.634169,3.526359e-08
13,1,0.700,20.7,251.472733,0.626336,3.059733e-08
13,0,-0.700,36.9,245.197492,0.697388,4.234877e-08
13,1,0.700,49.2,214.848744,0.552410,2.999010e-08
13,1,0.700,20.7,295.562954,0.739372,4.521891e-08
